name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,car_name,car_model,car_age,depreciation,log_km_driven
Maruti Alto LX,2011.0,120000.0,90000.0,Petrol,Individual,Manual,Second Owner,Maruti,Alto LX,14.0,0.6,11.407576060361786
Renault Duster 110PS Diesel RxZ,2013.0,450000.0,90000.0,Deisel,Individual,Manual,Second Owner,Renault,Duster 110PS Diesel RxZ,12.0,0.3,11.407576060361786
Hyundai Santro Xing XG,2006.0,70000.0,110000.0,Petrol,Individual,Manual,Third Owner,Hyundai,Santro Xing XG,19.0,0.8,11.608244735642321
Maruti 800 AC,2007.0,95000.0,100000.0,Petrol,Individual,Manual,Second Owner,Maruti,800 AC,18.0,0.8,11.51293546492023
Maruti Alto K10 LXI CNG,2020.0,282000.0,40000.0,CNG,Individual,Manual,First Owner,Maruti,Alto K10 LXI CNG,5.0,0.0,10.596659732783579
Maruti 800 Std BSII,2004.0,80000.0,60000.0,Petrol,Individual,Manual,Second Owner,Maruti,800 Std BSII,21.0,0.8,11.002116507732017
Tata Nano LX SE,2013.0,72000.0,25000.0,Petrol,Individual,Manual,First Owner,Tata,Nano LX SE,12.0,0.3,10.12667110305036
Hyundai i20 Magna 1.2,2016.0,600000.0,25000.0,Petrol,Individual,Manual,First Owner,Hyundai,i20 Magna 1.2,9.0,0.0,10.12667110305036
Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,2015.0,640000.0,55340.0,Petrol,Individual,Manual,First Owner,Skoda,Rapid 1.6 MPI Ambition With Alloy Wheel,10.0,0.3,10.921269323289689
Maruti Alto K10 VXI,2018.0,380000.0,22155.0,Petrol,Individual,Manual,First Owner,Maruti,Alto K10 VXI,7.0,0.0,10.005863619152995
Maruti Ciaz 1.4 Delta,2018.0,650000.0,70000.0,Petrol,Individual,Manual,First Owner,Maruti,Ciaz 1.4 Delta,7.0,0.0,11.156264806643742
Maruti Alto LX,2009.0,150000.0,60000.0,Petrol,Individual,Manual,Second Owner,Maruti,Alto LX,16.0,0.8,11.002116507732017
Hyundai i20 Asta,2009.0,130000.0,110000.0,Petrol,Individual,Manual,Second Owner,Hyundai,i20 Asta,16.0,0.8,11.608244735642321
Tata Nexon 1.2 Revotron XM,2018.0,430000.0,30000.0,Petrol,Individual,Manual,First Owner,Tata,Nexon 1.2 Revotron XM,7.0,0.0,10.308985993422082
Mahindra Bolero Power Plus SLX,2019.0,800000.0,15000.0,Deisel,Individual,Manual,First Owner,Mahindra,Bolero Power Plus SLX,6.0,0.0,9.61587214452889
Maruti Zen D,2003.0,75000.0,100000.0,Deisel,Individual,Manual,First Owner,Maruti,Zen D,22.0,0.8,11.51293546492023
Volkswagen Vento Celeste 1.5 TDI Highline AT,2016.0,650000.0,70000.0,Deisel,Individual,Automatic,First Owner,Volkswagen,Vento Celeste 1.5 TDI Highline AT,9.0,0.0,11.156264806643742
Maruti Eeco 7 Seater Standard BSIV,2017.0,390000.0,24000.0,Petrol,Individual,Manual,First Owner,Maruti,Eeco 7 Seater Standard BSIV,8.0,0.0,10.085850775128717
Honda City 1.5 EXI,2005.0,100000.0,120000.0,Petrol,Individual,Manual,Second Owner,Honda,City 1.5 EXI,20.0,0.8,11.695255355062795
Mercedes-Benz New C-Class 220 CDI AT,2013.0,1500000.0,35000.0,Deisel,Individual,Automatic,First Owner,Mercedes-Benz,New C-Class 220 CDI AT,12.0,0.3,10.463131911491967
Maruti SX4 Zxi with Leather BSIII,2007.0,175000.0,78380.0,Petrol,Individual,Manual,First Owner,Maruti,SX4 Zxi with Leather BSIII,18.0,0.8,11.269336830028958
Renault Duster 110PS Diesel RxZ,2012.0,350000.0,110000.0,Deisel,Individual,Manual,First Owner,Renault,Duster 110PS Diesel RxZ,13.0,0.6,11.608244735642321
Ford Figo Diesel Titanium,2010.0,170000.0,81925.0,Deisel,Individual,Manual,Third Owner,Ford,Figo Diesel Titanium,15.0,0.6,11.313571679778757
Ford Figo Diesel Titanium,2011.0,190000.0,90000.0,Deisel,Individual,Manual,Third Owner,Ford,Figo Diesel Titanium,14.0,0.6,11.407576060361786
Maruti Swift Dzire VDi,2009.0,250000.0,150000.0,Deisel,Individual,Manual,Third Owner,Maruti,Swift Dzire VDi,16.0,0.8,11.918397239722838
Maruti Esteem Vxi - BSIII,2006.0,140000.0,70000.0,Petrol,Individual,Manual,Third Owner,Maruti,Esteem Vxi - BSIII,19.0,0.8,11.156264806643742
Maruti Swift VDI BSIV,2017.0,600000.0,80362.0,Deisel,Individual,Manual,First Owner,Maruti,Swift VDI BSIV,8.0,0.0,11.294309150238021
Hyundai i20 1.2 Sportz,2012.0,280000.0,110000.0,Petrol,Individual,Manual,Third Owner,Hyundai,i20 1.2 Sportz,13.0,0.6,11.608244735642321
Chevrolet Beat Diesel LT,2012.0,150000.0,60000.0,Deisel,Individual,Manual,First Owner,Chevrolet,Beat Diesel LT,13.0,0.6,11.002116507732017
Chevrolet Cruze LTZ AT,2015.0,650000.0,50000.0,Deisel,Individual,Automatic,First Owner,Chevrolet,Cruze LTZ AT,10.0,0.3,10.819798284210286
Nissan Micra XL,2014.0,210000.0,40000.0,Petrol,Individual,Manual,Second Owner,Nissan,Micra XL,11.0,0.3,10.596659732783579
BMW 5 Series 520d Luxury Line,2017.0,2900000.0,40000.0,Deisel,Individual,Automatic,First Owner,BMW,5 Series 520d Luxury Line,8.0,0.0,10.596659732783579
Renault Duster 85PS Diesel RxL,2013.0,425000.0,20000.0,Deisel,Dealer,Manual,First Owner,Renault,Duster 85PS Diesel RxL,12.0,0.3,9.90353755128617
Hyundai EON Era Plus Option,2016.0,265000.0,55000.0,Petrol,Dealer,Manual,First Owner,Hyundai,EON Era Plus Option,9.0,0.0,10.915106645867503
Fiat Linea T Jet Emotion,2018.0,890000.0,1136.0,Petrol,Dealer,Manual,First Owner,Fiat,Linea T Jet Emotion,7.0,0.0,7.036148493750536
Ford Figo Petrol Titanium,2014.0,350000.0,43000.0,Petrol,Dealer,Manual,First Owner,Ford,Figo Petrol Titanium,11.0,0.3,10.668978650219241
Maruti Ciaz ZDi SHVS,2016.0,685000.0,50000.0,Deisel,Individual,Manual,First Owner,Maruti,Ciaz ZDi SHVS,9.0,0.0,10.819798284210286
Skoda Rapid 1.5 TDI Ambition BSIV,2014.0,940000.0,2650.0,Deisel,Dealer,Manual,First Owner,Skoda,Rapid 1.5 TDI Ambition BSIV,11.0,0.3,7.8826922062890254
Mahindra XUV500 W6 2WD,2017.0,1000000.0,40000.0,Deisel,Individual,Manual,First Owner,Mahindra,XUV500 W6 2WD,8.0,0.0,10.596659732783579
Mahindra XUV300 W8 Option,2019.0,1150000.0,15000.0,Petrol,Individual,Manual,First Owner,Mahindra,XUV300 W8 Option,6.0,0.0,9.61587214452889
Maruti Ertiga SHVS ZDI,2016.0,825000.0,115962.0,Deisel,Individual,Manual,Second Owner,Maruti,Ertiga SHVS ZDI,9.0,0.0,11.66102645369094
Nissan Terrano XE D,2015.0,590000.0,65000.0,Deisel,Dealer,Manual,First Owner,Nissan,Terrano XE D,10.0,0.3,11.082157933374816
Hyundai i20 Magna 1.4 CRDi (Diesel),2012.0,385000.0,58000.0,Deisel,Dealer,Manual,First Owner,Hyundai,i20 Magna 1.4 CRDi (Diesel),13.0,0.6,10.968215530759236
Hyundai EON Era Plus,2012.0,235000.0,54000.0,Petrol,Dealer,Manual,First Owner,Hyundai,EON Era Plus,13.0,0.6,10.896757843893464
Volkswagen Ameo 1.5 TDI Highline,2017.0,640000.0,56000.0,Deisel,Dealer,Manual,First Owner,Volkswagen,Ameo 1.5 TDI Highline,8.0,0.0,10.933124826700707
Maruti Alto LX,2006.0,52000.0,120000.0,Petrol,Individual,Manual,Third Owner,Maruti,Alto LX,19.0,0.8,11.695255355062795
Maruti Omni LPG CARGO BSIII W IMMOBILISER,2009.0,80000.0,90000.0,LPG,Individual,Manual,Second Owner,Maruti,Omni LPG CARGO BSIII W IMMOBILISER,16.0,0.8,11.407576060361786
Maruti Alto LX,2008.5,140000.0,70000.0,Petrol,Individual,Manual,Second Owner,Maruti,Alto LX,16.5,0.8,11.156264806643742
Hyundai Verna i (Petrol),2008.0,120000.0,90000.0,Petrol,Individual,Manual,Second Owner,Hyundai,Verna i (Petrol),17.0,0.8,11.407576060361786
Mahindra Renault Logan 1.5 DLS,2008.0,89999.0,213000.0,Deisel,Individual,Manual,First Owner,Mahindra,Renault Logan 1.5 DLS,17.0,0.8,12.269052139516223
Chevrolet Optra Magnum 2.0 LS BSIII,2012.0,180000.0,120000.0,Deisel,Individual,Manual,First Owner,Chevrolet,Optra Magnum 2.0 LS BSIII,13.0,0.6,11.695255355062795
Mahindra Scorpio S11 BSIV,2017.0,1500000.0,20000.0,Deisel,Individual,Manual,First Owner,Mahindra,Scorpio S11 BSIV,8.0,0.0,9.90353755128617
Hyundai i20 Active 1.2 SX,2017.0,700000.0,10000.0,Petrol,Individual,Manual,First Owner,Hyundai,i20 Active 1.2 SX,8.0,0.0,9.210440366976517
Maruti SX4 Celebration Diesel,2012.0,285000.0,80000.0,Deisel,Individual,Manual,Second Owner,Maruti,SX4 Celebration Diesel,13.0,0.6,11.289794413577894
Hyundai Grand i10 Magna,2015.0,390000.0,90000.0,Petrol,Individual,Manual,First Owner,Hyundai,Grand i10 Magna,10.0,0.3,11.407576060361786
Maruti Alto LXi BSIII,2008.0,125000.0,80000.0,Petrol,Individual,Manual,First Owner,Maruti,Alto LXi BSIII,17.0,0.8,11.289794413577894
Maruti SX4 Zxi with Leather BSIII,2008.0,225000.0,60000.0,Petrol,Individual,Manual,Second Owner,Maruti,SX4 Zxi with Leather BSIII,17.0,0.8,11.002116507732017
Hyundai i10 Era,2011.0,175000.0,139000.0,Petrol,Individual,Manual,Second Owner,Hyundai,i10 Era,14.0,0.6,11.842236406331555
Toyota Innova 2.5 V Diesel 7-seater,2011.0,1075000.0,160000.0,Deisel,Individual,Manual,Second Owner,Toyota,Innova 2.5 V Diesel 7-seater,14.0,0.6,11.982935344196433
Honda Mobilio V i DTEC,2014.0,300000.0,150000.0,Deisel,Individual,Manual,First Owner,Honda,Mobilio V i DTEC,11.0,0.3,11.918397239722838
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2010.0,700000.0,163000.0,Deisel,Individual,Manual,Fourth & Above Owner,Toyota,Innova 2.5 G (Diesel) 7 Seater BS IV,15.0,0.6,12.001511614739405
Maruti Swift Dzire VDi,2009.0,90000.0,120000.0,Deisel,Dealer,Manual,First Owner,Maruti,Swift Dzire VDi,16.0,0.8,11.695255355062795
Tata Indica Vista TDI LS,2011.0,120000.0,76400.0,Deisel,Individual,Manual,Second Owner,Tata,Indica Vista TDI LS,14.0,0.6,11.243751064074187
Chevrolet Beat Diesel LS,2012.0,220000.0,100000.0,Deisel,Individual,Manual,Second Owner,Chevrolet,Beat Diesel LS,13.0,0.6,11.51293546492023
Tata Zest Quadrajet 1.3 75PS XE,2015.0,300000.0,140000.0,Deisel,Dealer,Manual,First Owner,Tata,Zest Quadrajet 1.3 75PS XE,10.0,0.3,11.849404844423074
Skoda Fabia 1.2L Diesel Ambiente,2010.0,260000.0,87000.0,Deisel,Dealer,Manual,Second Owner,Skoda,Fabia 1.2L Diesel Ambiente,15.0,0.6,11.373674891823535
Maruti 800 Std,2013.0,170000.0,70000.0,Petrol,Individual,Manual,First Owner,Maruti,800 Std,12.0,0.3,11.156264806643742
Ford Figo Petrol Titanium,2015.0,300000.0,50000.0,Petrol,Individual,Manual,Second Owner,Ford,Figo Petrol Titanium,10.0,0.3,10.819798284210286
Honda Mobilio V i DTEC,2014.0,300000.0,150000.0,Deisel,Individual,Manual,First Owner,Honda,Mobilio V i DTEC,11.0,0.3,11.918397239722838
Hyundai Grand i10 1.2 CRDi Asta,2018.0,465000.0,25000.0,Deisel,Individual,Manual,First Owner,Hyundai,Grand i10 1.2 CRDi Asta,7.0,0.0,10.12667110305036
Chevrolet Beat Diesel LT,2011.0,130000.0,80000.0,Deisel,Individual,Manual,Second Owner,Chevrolet,Beat Diesel LT,14.0,0.6,11.289794413577894
Datsun GO Plus T Option Petrol,2018.0,434999.0,10000.0,Petrol,Individual,Manual,First Owner,Datsun,GO Plus T Option Petrol,7.0,0.0,9.210440366976517
Hyundai Grand i10 1.2 Kappa Asta,2018.0,500000.0,32000.0,Petrol,Individual,Manual,First Owner,Hyundai,Grand i10 1.2 Kappa Asta,7.0,0.0,10.373522431293592
Maruti Omni MPI STD BSIV,2018.0,200000.0,10000.0,Petrol,Individual,Manual,First Owner,Maruti,Omni MPI STD BSIV,7.0,0.0,9.210440366976517
Maruti Baleno Alpha 1.2,2017.0,625000.0,52000.0,Petrol,Dealer,Manual,First Owner,Maruti,Baleno Alpha 1.2,8.0,0.0,10.859018228147887
Ford Fiesta Classic 1.4 SXI Duratorq,2006.0,110000.0,120000.0,Deisel,Individual,Manual,Third Owner,Ford,Fiesta Classic 1.4 SXI Duratorq,19.0,0.8,11.695255355062795
Hyundai Elite i20 Asta Option BSIV,2019.0,800000.0,11240.0,Petrol,Individual,Manual,First Owner,Hyundai,Elite i20 Asta Option BSIV,6.0,0.0,9.327323087461798
Hyundai Grand i10 CRDi Magna,2017.0,490000.0,66000.0,Deisel,Dealer,Manual,First Owner,Hyundai,Grand i10 CRDi Magna,8.0,0.0,11.097425172408931
Maruti Ertiga SHVS ZDI,2017.0,880000.0,64000.0,Deisel,Dealer,Manual,First Owner,Maruti,Ertiga SHVS ZDI,8.0,0.0,11.06665398721974
Hyundai Santro Xing GL Plus,2013.0,290000.0,49000.0,Petrol,Individual,Manual,First Owner,Hyundai,Santro Xing GL Plus,12.0,0.3,10.799595985047786
Tata Sumo GX TC 7 Str BSIII,2006.0,115999.0,100000.0,Deisel,Individual,Manual,Second Owner,Tata,Sumo GX TC 7 Str BSIII,19.0,0.8,11.51293546492023
Renault KWID RXT,2018.0,360000.0,26500.0,Petrol,Individual,Manual,First Owner,Renault,KWID RXT,7.0,0.0,10.184937747111391
Maruti 800 AC,2002.0,65000.0,100000.0,Petrol,Individual,Manual,Second Owner,Maruti,800 AC,23.0,0.8,11.51293546492023
Maruti Vitara Brezza LDi Option,2017.0,685000.0,72000.0,Deisel,Dealer,Manual,First Owner,Maruti,Vitara Brezza LDi Option,8.0,0.0,11.184435286790631
Honda Jazz S,2009.0,300000.0,80000.0,Petrol,Individual,Manual,First Owner,Honda,Jazz S,16.0,0.8,11.289794413577894
Hyundai i20 1.4 Sportz,2017.0,680000.0,44000.0,Deisel,Dealer,Manual,First Owner,Hyundai,i20 1.4 Sportz,8.0,0.0,10.691967639914864
Maruti Ertiga SHVS ZDI Plus,2017.0,1000000.0,60000.0,Deisel,Individual,Manual,Second Owner,Maruti,Ertiga SHVS ZDI Plus,8.0,0.0,11.002116507732017
Tata Sumo SE Plus BSIII,2002.0,100000.0,120000.0,Deisel,Individual,Manual,First Owner,Tata,Sumo SE Plus BSIII,23.0,0.8,11.695255355062795
Mahindra Xylo E4,2010.0,160000.0,130000.0,Deisel,Individual,Manual,First Owner,Mahindra,Xylo E4,15.0,0.6,11.775297421715827
Maruti Swift ZDi BSIV,2017.0,450000.0,70000.0,Deisel,Individual,Manual,First Owner,Maruti,Swift ZDi BSIV,8.0,0.0,11.156264806643742
Maruti Ertiga VXI,2014.0,600000.0,20000.0,Petrol,Individual,Manual,First Owner,Maruti,Ertiga VXI,11.0,0.3,9.90353755128617
Hyundai i20 1.4 Magna ABS,2009.0,180000.0,60000.0,Deisel,Individual,Manual,Second Owner,Hyundai,i20 1.4 Magna ABS,16.0,0.8,11.002116507732017
Maruti Alto LXi,2007.0,100000.0,195000.0,Petrol,Individual,Manual,First Owner,Maruti,Alto LXi,18.0,0.8,12.180759965737863
Maruti Alto LXi,2010.0,120000.0,90000.0,Petrol,Individual,Manual,Second Owner,Maruti,Alto LXi,15.0,0.6,11.407576060361786
Hyundai Getz GL,2014.0,130000.0,80000.0,Petrol,Individual,Manual,Third Owner,Hyundai,Getz GL,11.0,0.3,11.289794413577894
Mahindra Bolero Power Plus SLX,2019.0,860000.0,15000.0,Deisel,Individual,Manual,First Owner,Mahindra,Bolero Power Plus SLX,6.0,0.0,9.61587214452889
Hyundai i20 1.2 Spotz,2018.0,650000.0,20000.0,Petrol,Individual,Manual,Second Owner,Hyundai,i20 1.2 Spotz,7.0,0.0,9.90353755128617
Maruti Wagon R LXI Minor,2010.0,100000.0,80000.0,Petrol,Individual,Manual,Second Owner,Maruti,Wagon R LXI Minor,15.0,0.6,11.289794413577894
Maruti Alto 800 VXI,2017.0,282000.0,20000.0,Petrol,Individual,Manual,First Owner,Maruti,Alto 800 VXI,8.0,0.0,9.90353755128617
Hyundai i20 Asta (o),2009.0,300000.0,50000.0,Petrol,Individual,Manual,First Owner,Hyundai,i20 Asta (o),16.0,0.8,10.819798284210286
Hyundai i20 Asta,2010.0,270000.0,110000.0,Petrol,Individual,Manual,Second Owner,Hyundai,i20 Asta,15.0,0.6,11.608244735642321
Hyundai Verna 1.6 SX CRDi (O),2013.0,550000.0,29000.0,Deisel,Individual,Manual,First Owner,Hyundai,Verna 1.6 SX CRDi (O),12.0,0.3,10.275085591132715
Mahindra Xylo D2 BSIV,2013.0,450000.0,120000.0,Deisel,Individual,Manual,First Owner,Mahindra,Xylo D2 BSIV,12.0,0.3,11.695255355062795
Mahindra Bolero SLX 2WD BSIII,2011.0,430000.0,70000.0,Deisel,Individual,Manual,Second Owner,Mahindra,Bolero SLX 2WD BSIII,14.0,0.6,11.156264806643742
Maruti Ertiga VXI ABS,2013.0,350000.0,40000.0,Petrol,Individual,Manual,First Owner,Maruti,Ertiga VXI ABS,12.0,0.3,10.596659732783579
Honda Brio 1.2 E MT,2017.0,415000.0,20000.0,Petrol,Individual,Manual,First Owner,Honda,Brio 1.2 E MT,8.0,0.0,9.90353755128617
Toyota Etios Liva G,2013.0,229999.0,50000.0,Petrol,Individual,Manual,Second Owner,Toyota,Etios Liva G,12.0,0.3,10.819798284210286
Hyundai EON Era Plus,2013.0,110000.0,50000.0,Petrol,Individual,Manual,First Owner,Hyundai,EON Era Plus,12.0,0.3,10.819798284210286
Maruti Swift Dzire 1.2 Vxi BSIV,2012.0,395000.0,49000.0,Petrol,Individual,Manual,Second Owner,Maruti,Swift Dzire 1.2 Vxi BSIV,13.0,0.6,10.799595985047786
Mahindra Scorpio VLS AT 2.2 mHAWK,2011.0,650000.0,70000.0,Deisel,Individual,Automatic,Second Owner,Mahindra,Scorpio VLS AT 2.2 mHAWK,14.0,0.6,11.156264806643742
Mahindra Bolero SLX,2011.0,350000.0,90000.0,Deisel,Individual,Manual,Second Owner,Mahindra,Bolero SLX,14.0,0.6,11.407576060361786
Mahindra XUV500 W11 Option AWD,2020.0,1400000.0,25000.0,Deisel,Dealer,Manual,First Owner,Mahindra,XUV500 W11 Option AWD,5.0,0.0,10.12667110305036
Hyundai EON Magna Plus,2018.0,360000.0,4000.0,Petrol,Individual,Manual,First Owner,Hyundai,EON Magna Plus,7.0,0.0,8.294299608857235
Maruti Swift Dzire VDI,2018.0,1300000.0,10000.0,Deisel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,7.0,0.0,9.210440366976517
Renault Duster 110PS Diesel RxL,2015.0,800000.0,15000.0,Deisel,Individual,Manual,First Owner,Renault,Duster 110PS Diesel RxL,10.0,0.3,9.61587214452889
Hyundai EON Magna Plus,2018.0,229999.0,30000.0,Petrol,Individual,Manual,First Owner,Hyundai,EON Magna Plus,7.0,0.0,10.308985993422082
Maruti Wagon R VXI,2014.0,315000.0,41000.0,Petrol,Dealer,Manual,First Owner,Maruti,Wagon R VXI,11.0,0.3,10.62135173563291
Chevrolet Spark 1.0 LT,2012.0,125000.0,28000.0,Petrol,Individual,Manual,First Owner,Chevrolet,Spark 1.0 LT,13.0,0.6,10.239995502805316
Maruti Baleno Alpha,2019.0,700000.0,16000.0,Petrol,Individual,Manual,First Owner,Maruti,Baleno Alpha,6.0,0.0,9.680406499268875
Hyundai EON 1.0 Kappa Magna Plus,2015.0,160000.0,70000.0,Petrol,Individual,Manual,First Owner,Hyundai,EON 1.0 Kappa Magna Plus,10.0,0.3,11.156264806643742
Ford Figo Aspire 1.2 Ti-VCT Trend,2017.0,530000.0,10832.0,Petrol,Dealer,Manual,First Owner,Ford,Figo Aspire 1.2 Ti-VCT Trend,8.0,0.0,9.290352309945568
Ford Figo Aspire Facelift,2018.0,624000.0,14681.0,Deisel,Dealer,Manual,First Owner,Ford,Figo Aspire Facelift,7.0,0.0,9.594377532670727
Maruti Alto LXi,2009.0,250000.0,50000.0,Petrol,Individual,Manual,First Owner,Maruti,Alto LXi,16.0,0.8,10.819798284210286
Mahindra Bolero SLX,2016.0,585000.0,51000.0,Deisel,Individual,Manual,First Owner,Mahindra,Bolero SLX,9.0,0.0,10.839600519357369
Hyundai Verna 1.4 VTVT,2015.0,500000.0,25000.0,Petrol,Individual,Manual,First Owner,Hyundai,Verna 1.4 VTVT,10.0,0.3,10.12667110305036
Chevrolet Sail 1.2 LT ABS,2014.0,350000.0,30000.0,Petrol,Individual,Manual,First Owner,Chevrolet,Sail 1.2 LT ABS,11.0,0.3,10.308985993422082
Honda City i-DTEC SV,2014.0,650000.0,80000.0,Deisel,Dealer,Manual,First Owner,Honda,City i-DTEC SV,11.0,0.3,11.289794413577894
Hyundai Grand i10 1.2 Kappa Asta,2017.0,500000.0,39157.0,Petrol,Individual,Manual,First Owner,Hyundai,Grand i10 1.2 Kappa Asta,8.0,0.0,10.575360022817218
Mahindra Bolero Power Plus Plus AC BSIV PS,2015.0,430000.0,200000.0,Deisel,Individual,Manual,First Owner,Mahindra,Bolero Power Plus Plus AC BSIV PS,10.0,0.3,12.206077645517674
Hyundai Grand i10 1.2 Kappa Sportz Option,2013.0,345000.0,44000.0,Petrol,Dealer,Manual,First Owner,Hyundai,Grand i10 1.2 Kappa Sportz Option,12.0,0.3,10.691967639914864
Maruti Baleno Sigma 1.2,2015.0,500000.0,10000.0,Petrol,Individual,Manual,First Owner,Maruti,Baleno Sigma 1.2,10.0,0.3,9.210440366976517
Tata Tiago 1.2 Revotron XZ,2019.0,425000.0,19600.0,Petrol,Individual,Manual,First Owner,Tata,Tiago 1.2 Revotron XZ,6.0,0.0,9.883335864325275
Maruti Wagon R LXI,2008.0,80000.0,40000.0,Petrol,Individual,Manual,Second Owner,Maruti,Wagon R LXI,17.0,0.8,10.596659732783579
Chevrolet Beat Diesel LS,2011.0,106000.0,50000.0,Deisel,Individual,Manual,First Owner,Chevrolet,Beat Diesel LS,14.0,0.6,10.819798284210286
Maruti Alto LXi,2009.0,180000.0,46730.0,Petrol,Individual,Manual,First Owner,Maruti,Alto LXi,16.0,0.8,10.752163034994716
Datsun GO A,2015.0,250000.0,40000.0,Petrol,Individual,Manual,Second Owner,Datsun,GO A,10.0,0.3,10.596659732783579
Skoda Yeti Ambition 4WD,2011.0,350000.0,80000.0,Deisel,Individual,Manual,First Owner,Skoda,Yeti Ambition 4WD,14.0,0.6,11.289794413577894
Maruti Zen LXi BSII,2002.0,60000.0,80000.0,Petrol,Individual,Manual,Second Owner,Maruti,Zen LXi BSII,23.0,0.8,11.289794413577894
Hyundai Verna CRDi 1.6 EX,2018.0,900000.0,24000.0,Deisel,Individual,Manual,First Owner,Hyundai,Verna CRDi 1.6 EX,7.0,0.0,10.085850775128717
Ford Aspire Titanium Diesel BSIV,2017.0,700000.0,21170.0,Deisel,Dealer,Manual,First Owner,Ford,Aspire Titanium Diesel BSIV,8.0,0.0,9.96038759966894
Maruti Ertiga SHVS ZDI Plus,2017.0,1000000.0,40000.0,Deisel,Individual,Manual,First Owner,Maruti,Ertiga SHVS ZDI Plus,8.0,0.0,10.596659732783579
BMW X1 sDrive 20d Exclusive,2011.0,1375000.0,60000.0,Deisel,Individual,Automatic,First Owner,BMW,X1 sDrive 20d Exclusive,14.0,0.6,11.002116507732017
Toyota Innova Crysta 2.4 VX MT,2016.0,1800000.0,50000.0,Deisel,Dealer,Manual,First Owner,Toyota,Innova Crysta 2.4 VX MT,9.0,0.0,10.819798284210286
Chevrolet Tavera Neo 3 10 Seats BSIV,2007.0,160000.0,120000.0,Deisel,Individual,Manual,Third Owner,Chevrolet,Tavera Neo 3 10 Seats BSIV,18.0,0.8,11.695255355062795
Mitsubishi Outlander 2.4,2012.0,525000.0,140000.0,Petrol,Individual,Automatic,First Owner,Mitsubishi,Outlander 2.4,13.0,0.6,11.849404844423074
Mahindra XUV500 W8 2WD,2012.0,850000.0,212814.0,Deisel,Dealer,Manual,First Owner,Mahindra,XUV500 W8 2WD,13.0,0.6,12.268178522687217
Maruti Baleno Alpha 1.3,2019.0,800000.0,30000.0,Deisel,Individual,Manual,First Owner,Maruti,Baleno Alpha 1.3,6.0,0.0,10.308985993422082
Ford Figo Aspire 1.5 TDCi Titanium,2017.0,700000.0,88635.0,Deisel,Dealer,Manual,First Owner,Ford,Figo Aspire 1.5 TDCi Titanium,8.0,0.0,11.392293374609096
Maruti Swift Dzire VDI,2018.0,800000.0,25000.0,Deisel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,7.0,0.0,10.12667110305036
Hyundai i20 1.2 Spotz,2017.0,575000.0,20000.0,Petrol,Individual,Manual,Second Owner,Hyundai,i20 1.2 Spotz,8.0,0.0,9.90353755128617
Renault Duster 110PS Diesel RxZ,2012.0,350000.0,110000.0,Deisel,Individual,Manual,Second Owner,Renault,Duster 110PS Diesel RxZ,13.0,0.6,11.608244735642321
Maruti Swift Vdi BSIII,2008.0,250000.0,120000.0,Deisel,Individual,Manual,Third Owner,Maruti,Swift Vdi BSIII,17.0,0.8,11.695255355062795
Ford Endeavour Titanium 4X2,2011.0,600000.0,149674.0,Deisel,Dealer,Manual,First Owner,Ford,Endeavour Titanium 4X2,14.0,0.6,11.916221555793554
Hyundai Verna CRDi ABS,2007.0,370000.0,100000.0,Deisel,Individual,Manual,Third Owner,Hyundai,Verna CRDi ABS,18.0,0.8,11.51293546492023
Maruti Baleno Vxi,2006.0,100000.0,120000.0,Petrol,Individual,Manual,Third Owner,Maruti,Baleno Vxi,19.0,0.8,11.695255355062795
Maruti Swift Dzire VDI,2018.0,900000.0,25000.0,Deisel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,7.0,0.0,10.12667110305036
Maruti Wagon R VXI BS IV,2014.0,300000.0,70000.0,Petrol,Individual,Manual,Second Owner,Maruti,Wagon R VXI BS IV,11.0,0.3,11.156264806643742
Tata Indica LSI,2002.0,125000.0,40000.0,Petrol,Individual,Manual,First Owner,Tata,Indica LSI,23.0,0.8,10.596659732783579
